PRN,GPS_WEEK,TOC,SAT_POS_X_M,SAT_POS_Y_M,SAT_POS_Z_M,SAT_VEL_X_MPS,SAT_VEL_Y_MPS,SAT_VEL_Z_MPS,REL_CLK_CORR,SAT_CLK_CORR,HEALTH
5,1658,417486,-2958063.09529464,-25331972.7942738,-7207506.23890983,376.490762660224,-888.280330494226,2984.95672896034,-0.848136671872554,-70255.2535658048,0
5,1658,417487,-2957686.64549185,-25332860.8981866,-7204521.20500936,376.408850120717,-887.927491230822,2985.11106075825,-0.84791532271816,-70255.2550995154,0
5,1658,417488,-2957310.27757905,-25333748.6492468,-7201536.01680901,376.326983019431,-887.574625425451,2985.26532871043,-0.847693955406715,-70255.2566332259,0
5,1658,417489,-2956933.99151045,-25334636.0474279,-7198550.67437263,376.245161361548,-887.221733090477,2985.4195328135,-0.84747256994295,-70255.2581669364,0
5,1658,417490,-2956557.78724079,-25335523.0927035,-7195565.17776408,376.163385152228,-886.868814238271,2985.57367306404,-0.847251166331596,-70255.259700647,0
5,1658,417491,-2956181.66472462,-25336409.7850469,-7192579.52704722,376.081654396636,-886.515868881201,2985.72774945867,-0.847029744577384,-70255.2612343575,0
5,1658,417492,-2955805.62391646,-25337296.1244317,-7189593.72228586,375.999969099932,-886.162897031634,2985.88176199399,-0.846808304685044,-70255.2627680681,0
5,1658,417493,-2955429.66477086,-25338182.1108315,-7186607.7635439,375.918329267276,-885.809898701944,2986.0357106666,-0.846586846659309,-70255.2643017786,0
5,1658,417494,-2955053.78724238,-25339067.7442197,-7183621.65088523,375.836734903823,-885.456873904507,2986.18959547311,-0.846365370504914,-70255.2658354892,0
5,1658,417495,-2954677.99128551,-25339953.0245698,-7180635.38437366,375.755186014729,-885.103822651692,2986.34341641013,-0.846143876226588,-70255.2673691997,0
5,1658,417496,-2954302.2768548,-25340837.9518555,-7177648.96407311,375.673682605144,-884.750744955877,2986.49717347427,-0.845922363829068,-70255.2689029102,0
5,1658,417497,-2953926.64390475,-25341722.5260503,-7174662.39004742,375.592224680217,-884.397640829436,2986.65086666215,-0.845700833317084,-70255.2704366208,0
5,1658,417498,-2953551.09238988,-25342606.7471277,-7171675.66236047,375.510812245095,-884.044510284747,2986.80449597037,-0.845479284695371,-70255.2719703313,0
5,1658,417499,-2953175.62226472,-25343490.6150614,-7168688.78107619,375.429445304921,-883.691353334193,2986.95806139555,-0.845257717968667,-70255.2735040419,0
5,1658,417500,-2952800.23348373,-25344374.1298249,-7165701.74625841,375.348123864836,-883.338169990148,2987.1115629343,-0.845036133141702,-70255.2750377524,0
5,1658,417501,-2952424.92600142,-25345257.2913919,-7162714.55797103,375.26684792998,-882.984960264994,2987.26500058325,-0.844814530219213,-70255.276571463,0
5,1658,417502,-2952049.69977231,-25346140.099736,-7159727.21627795,375.185617505488,-882.631724171114,2987.418374339,-0.844592909205935,-70255.2781051735,0
5,1658,417503,-2951674.55475104,-25347022.5548308,-7156739.72124307,375.104432596488,-882.278461720898,2987.57168419819,-0.844371270106606,-70255.2796388841,0
5,1658,417504,-2951299.49089173,-25347904.65665,-7153752.07293027,375.023293208122,-881.925172926719,2987.72493015743,-0.84414961292596,-70255.2811725946,0
5,1658,417505,-2950924.50814907,-25348786.4051672,-7150764.27140347,374.942199345516,-881.571857800971,2987.87811221335,-0.843927937668736,-70255.2827063051,0
5,1658,417506,-2950549.60647749,-25349667.8003562,-7147776.31672657,374.861151013793,-881.218516356037,2988.03123036256,-0.843706244339669,-70255.2842400157,0
5,1658,417507,-2950174.78583147,-25350548.8421905,-7144788.20896346,374.780148218076,-880.865148604307,2988.1842846017,-0.843484532943498,-70255.2857737262,0
5,1658,417508,-2949800.04616549,-25351429.530644,-7141799.94817809,374.699190963488,-880.511754558172,2988.33727492739,-0.843262803484961,-70255.2873074368,0
5,1658,417509,-2949425.38743399,-25352309.8656902,-7138811.53443435,374.618279255147,-880.15833423002,2988.49020133626,-0.843041055968796,-70255.2888411473,0
5,1658,417510,-2949050.80959141,-25353189.847303,-7135822.96779613,374.537413098168,-879.804887632241,2988.64306382494,-0.842819290399739,-70255.2903748579,0
5,1658,417511,-2948676.31259221,-25354069.4754561,-7132834.2483274,374.456592497665,-879.451414777232,2988.79586239006,-0.842597506782533,-70255.2919085684,0
5,1658,417512,-2948301.89639085,-25354948.7501231,-7129845.3760921,374.375817458749,-879.097915677391,2988.94859702825,-0.842375705121919,-70255.2934422789,0
5,1658,417513,-2947927.56094172,-25355827.671278,-7126856.35115408,374.295087986528,-878.744390345104,2989.10126773615,-0.842153885422631,-70255.2949759895,0
5,1658,417514,-2947553.3061993,-25356706.2388944,-7123867.17357735,374.214404086107,-878.390838792774,2989.25387451039,-0.841932047689414,-70255.2965097,0
5,1658,417515,-2947179.13211798,-25357584.4529462,-7120877.8434258,374.133765762592,-878.037261032797,2989.40641734761,-0.841710191927008,-70255.2980434106,0
5,1658,417516,-2946805.03865237,-25358462.3134071,-7117888.36076338,374.053173021074,-877.683657077574,2989.55889624445,-0.841488318140152,-70255.2995771211,0
5,1658,417517,-2946431.02575636,-25359339.820251,-7114898.72565405,373.972625866672,-877.330026939501,2989.71131119754,-0.84126642633359,-70255.3011108317,0
5,1658,417518,-2946057.09338506,-25360216.9734516,-7111908.93816172,373.892124304454,-876.976370630984,2989.86366220352,-0.841044516512062,-70255.3026445422,0
5,1658,417519,-2945683.24149235,-25361093.7729828,-7108918.99835037,373.811668339536,-876.622688164422,2990.01594925905,-0.840822588680311,-70255.3041782527,0
