PRN,M0,DELTA_N,ECC,SQRT_A,LOA,INC,PERIGEE,RA_RATE,INC_RATE,Cuc,Cus,Crc,Crs,Cic,Cis,Toe,IODE,GPS_WEEK,TOC,Af0,Af1,Af2,BLANK,HEALTH
27,0.469277341114,4.28910722996e-09,0.0217165920185,5153.61039543,-0.402597631613,0.981777195212,-1.19166974846,-8.42535094969e-09,1.58220876249e-10,1.25914812088e-06,6.5304338932e-06,270.90625,27.46875,-1.62050127983e-07,-2.38418579102e-07,388800,82,1658,388800,0.000317010097206,3.75166564481e-12,0,0,63
27,1.51949974803,4.11802867528e-09,0.0217163260095,5153.60998917,-0.402656895887,0.981780944671,-1.19167419134,-7.87247077715e-09,1.8893644139e-10,1.30012631416e-06,6.08898699284e-06,269.9375,30.8125,4.13507223129e-07,-3.01748514175e-07,396000,88,1658,396000,0.00031703710556,3.75166564481e-12,0,0,63
27,2.56957461088,3.96195074544e-09,0.0217147424119,5153.61633873,-0.402712189802,0.981782340295,-1.19153502833,-7.72353600199e-09,1.20719314158e-10,2.68407166004e-06,6.21005892754e-06,265.6875,55.28125,3.44589352608e-07,-1.49011611938e-08,403200,184,1658,403200,0.000317064579576,3.75166564481e-12,0,0,63
27,-2.66573059239,3.91194866265e-09,0.0217165478971,5153.61304665,-0.402768531166,0.981784233311,-1.1915357949,-7.66639076452e-09,3.18227541169e-10,3.36207449436e-06,5.53764402866e-06,275.71875,63.96875,1.71363353729e-07,2.01165676117e-07,410384,10,1658,410384,0.000317104160786,3.86535248253e-12,0,0,63
27,-2.66339603407,3.91230582038e-09,0.0217165484792,5153.6130352,-0.402768643811,0.981784220145,-1.19153630107,-7.66674792225e-09,3.18227541169e-10,3.36207449436e-06,5.53764402866e-06,275.71875,63.96875,1.71363353729e-07,2.01165676117e-07,410400,185,1658,410400,0.000317091587931,3.75166564481e-12,0,0,63
27,-1.61553408205,3.93909265045e-09,0.0217164235655,5153.61257172,-0.402824544836,0.981784490785,-1.19151922296,-8.07212195057e-09,2.69296931584e-10,3.56882810593e-06,6.45592808723e-06,272.46875,60.375,-2.55182385445e-07,4.13507223129e-07,417584,32,1658,417584,0.000317132100463,3.86535248253e-12,0,0,63
27,0.692589486206,5.36058043255e-09,0.00991450378206,5153.72226334,2.78105513098,0.938194045125,0.782871806279,-8.54071289783e-09,1.02504269714e-10,1.95205211639e-06,8.23847949505e-06,209.1875,32.21875,-5.96046447754e-08,1.13621354103e-07,417600,104,1658,417600,0.000266388524324,1.13686837722e-11,0,0,0
27,-0.563102503525,4.02873924173e-09,0.021715638577,5153.60748863,-0.402884223117,0.981786196547,-1.1914000244,-8.23462871963e-09,2.93226499775e-10,2.26125121117e-06,6.74091279507e-06,267.625,41.1875,-3.89292836189e-07,6.89178705216e-08,424800,33,1658,424800,0.000317159574479,3.86535248253e-12,0,0,63
28,1.53858246839,4.11910014848e-09,0.0173147984315,5153.70958328,0.731313896216,0.976266877274,-1.87700122409,-8.12355266429e-09,-2.39295681911e-11,-4.19281423092e-06,6.09643757343e-06,274.0625,-76.78125,-2.1792948246e-07,-3.22237610817e-07,345600,46,1658,345600,7.69817270338e-05,3.18323145621e-12,0,0,0
28,2.58879876762,4.02588197986e-09,0.017315814388,5153.70697784,0.731257557778,0.976268436745,-1.87706184302,-7.70210653794e-09,-8.00033324599e-11,-4.46476042271e-06,6.08339905739e-06,266.96875,-85.96875,1.86264514923e-07,-1.00582838059e-07,352800,47,1658,352800,7.70045444369e-05,3.18323145621e-12,0,0,0
28,-2.64422542013,4.01302430143e-09,0.0173149680486,5153.70850945,0.731202082462,0.976267885225,-1.87706626104,-7.69174896365e-09,-5.2859344661e-11,-4.23938035965e-06,6.40563666821e-06,261,-83.21875,1.80676579475e-07,-1.67638063431e-08,360000,48,1658,360000,7.702736184e-05,3.18323145621e-12,0,0,0
28,-1.59421879656,4.21874712941e-09,0.0173165942542,5153.70277023,0.731147221571,0.976266457417,-1.87691513575,-7.89639997834e-09,-1.90722229676e-10,-3.09944152832e-06,6.23986124992e-06,264.8125,-61,3.31550836563e-07,2.6635825634e-07,367200,50,1658,367200,7.70501792431e-05,3.18323145621e-12,0,0,0
28,-0.543969189609,4.41946980294e-09,0.0173176917015,5153.70632553,0.731087800764,0.976262800121,-1.87700350916,-8.44106588999e-09,-1.36791412197e-10,-2.70456075668e-06,5.84498047829e-06,276.125,-52.53125,-1.89989805222e-07,1.13621354103e-07,374400,54,1658,374400,7.70729966462e-05,3.18323145621e-12,0,0,0
28,0.50620719683,4.50018733389e-09,0.0173169226619,5153.70484734,0.731027075035,0.97626177169,-1.87701939645,-8.45213765643e-09,-1.73935810199e-10,-2.63378024101e-06,5.71459531784e-06,282.96875,-52.40625,-1.82539224625e-07,1.49011611938e-08,381600,58,1658,381600,7.70958140492e-05,3.18323145621e-12,0,0,0
28,1.55392744183,4.39589742385e-09,0.0173175800592,5153.70853805,0.730965848987,0.976261742432,-1.87691187636,-8.20855650119e-09,-3.3215669798e-11,-3.69921326637e-06,5.53578138351e-06,287.34375,-66.3125,-2.421438694e-07,-3.29688191414e-07,388784,4,1658,388784,7.71270133555e-05,3.18323145621e-12,0,0,0
28,1.55626094538,4.39554037612e-09,0.0173175766831,5153.70853805,0.73096573488,0.976261745357,-1.8769116818,-8.20855650119e-09,-3.3572828545e-11,-3.69921326637e-06,5.53578138351e-06,287.34375,-66.3125,-2.421438694e-07,-3.29688191414e-07,388800,66,1658,388800,7.71186314523e-05,3.18323145621e-12,0,0,0
28,2.60413042412,4.32946605393e-09,0.0173185088206,5153.70644569,0.730908678149,0.976263042966,-1.87695662264,-7.83818363467e-09,-7.39316509786e-11,-3.95812094212e-06,5.37931919098e-06,282.625,-75.4375,1.43423676491e-07,-1.63912773132e-07,395984,5,1658,395984,7.71502964199e-05,3.18323145621e-12,0,0,0
28,-2.62655167568,4.28089260207e-09,0.0173176890239,5153.7079258,0.730851081601,0.976262877656,-1.87696641688,-7.87889961637e-09,1.00361323309e-10,-3.91155481338e-06,5.49480319023e-06,275.90625,-74.03125,2.75671482086e-07,5.02914190292e-08,403200,6,1658,403200,7.71735794842e-05,3.18323145621e-12,0,0,0
28,-1.57654119878,4.32232289924e-09,0.0173190917121,5153.70244789,0.730794548595,0.976263297514,-1.87681728262,-7.98176104381e-09,6.75028117631e-11,-2.40840017796e-06,5.41098415852e-06,276.78125,-52.6875,2.77534127235e-07,2.71946191788e-07,410400,7,1658,410400,7.71963968873e-05,3.18323145621e-12,0,0,0
28,-0.526315980133,4.37553940164e-09,0.0173200455029,5153.70516014,0.730734925906,0.976261894575,-1.87688054505,-8.42785105382e-09,1.04290058385e-10,-2.19605863094e-06,5.58979809284e-06,284.625,-44.53125,-1.65775418282e-07,1.76951289177e-07,417600,8,1658,417600,7.72192142904e-05,3.18323145621e-12,0,0,0
28,0.523860760332,4.34018078595e-09,0.0173194125528,5153.70394897,0.730675152536,0.976262280786,-1.87689727937,-8.39570685775e-09,-6.60741808263e-11,-2.31526792049e-06,5.2060931921e-06,290.75,-43.75,-2.6635825634e-07,-3.72529029846e-08,424800,55,1658,424800,7.72424973547e-05,3.18323145621e-12,0,0,0
29,-2.64414512349,4.39268297288e-09,0.00212909397669,5153.70677376,1.77481420187,0.962001527134,-1.16475895492,-7.90104339589e-09,2.39652839646e-10,-1.66520476341e-06,9.38959419727e-06,195.3125,-31.21875,3.35276126862e-08,5.58793544769e-09,345600,73,1658,345600,0.000249894801527,3.29691829393e-12,0,0,0
29,-1.59585498851,4.31660837549e-09,0.00212817953434,5153.70923615,1.77475732801,0.962003035402,-1.16522438962,-7.94568811266e-09,2.31081054025e-10,-1.89244747162e-06,9.2163681984e-06,203.28125,-37.71875,-3.72529029846e-09,3.72529029846e-08,352784,7,1658,352784,0.000249920412898,3.41060513165e-12,0,0,0
29,-1.59352413869,4.31696553323e-09,0.00212818093132,5153.70924759,1.77475719781,0.962003016384,-1.16522158228,-7.94568811266e-09,2.31081054025e-10,-1.89244747162e-06,9.2163681984e-06,203.28125,-37.71875,-3.72529029846e-09,3.72529029846e-08,352800,93,1658,352800,0.000249918550253,3.29691829393e-12,0,0,0
29,-0.546308944212,4.34875257157e-09,0.00212772248779,5153.70666885,1.77470044975,0.962004670945,-1.16461167272,-7.91604402072e-09,1.84650548579e-10,-2.38977372646e-06,9.29646193981e-06,202.34375,-48.0625,-7.63684511185e-08,2.60770320892e-08,359984,8,1658,359984,0.000249944627285,3.41060513165e-12,0,0,0
29,0.506287342797,4.33768068181e-09,0.00212976208422,5153.71052933,1.7746436622,0.962005564787,-1.16471649226,-7.95283126734e-09,9.96470078407e-11,-2.9094517231e-06,9.99122858047e-06,189.9375,-56.34375,1.49011611938e-08,-3.35276126862e-08,367200,9,1658,367200,0.000249968841672,3.41060513165e-12,0,0,0
29,1.55708025265,4.43125600817e-09,0.00212874182034,5153.70736122,1.7745864738,0.962006372318,-1.16535074186,-7.92640159501e-09,9.14323799542e-11,-2.69711017609e-06,1.03265047073e-05,178.90625,-50.53125,5.58793544769e-08,0,374400,14,1658,374400,0.00024999352172,3.41060513165e-12,0,0,0
29,2.60669574167,4.3730392975e-09,0.00212840654422,5153.70955849,1.7745300315,0.962007001373,-1.16480800656,-7.86711341114e-09,2.78583032673e-11,-2.18488276005e-06,1.02482736111e-05,180.625,-41.25,-3.53902578354e-08,3.72529029846e-08,381600,15,1658,381600,0.000250017736107,3.41060513165e-12,0,0,0
29,-2.62617608901,4.43518474325e-09,0.00212943006772,5153.70763588,1.77447357018,0.962006966263,-1.16496246731,-7.88675708652e-09,-1.67864135072e-11,-2.14017927647e-06,9.87201929092e-06,189.25,-39.28125,1.11758708954e-08,7.45058059692e-09,388800,74,1658,388800,0.000250041950494,3.41060513165e-12,0,0,0
29,-1.57547693026,4.46482883518e-09,0.00212846789509,5153.71042061,1.7744165032,0.962006359152,-1.16550318816,-7.9899756717e-09,-2.03579908492e-11,-2.46427953243e-06,9.33557748795e-06,198.59375,-45.5,-9.31322574615e-08,1.67638063431e-08,396000,81,1658,396000,0.000250066164881,3.41060513165e-12,0,0,0
29,-0.525989867898,4.6226925537e-09,0.00212781492155,5153.70746612,1.77435794698,0.962006261137,-1.16483016977,-8.0871225754e-09,8.32177520677e-11,-2.83867120743e-06,9.37655568123e-06,199.59375,-56.9375,5.02914190292e-08,-4.47034835815e-08,403200,83,1658,403200,0.000250090379268,3.41060513165e-12,0,0,0
29,0.524216149947,4.56590447396e-09,0.00212979258504,5153.71120262,1.77429942148,0.962007257384,-1.16487636287,-8.05283543292e-09,1.58578033983e-10,-3.33413481712e-06,1.00303441286e-05,188.75,-66.21875,-3.16649675369e-08,3.72529029846e-09,410400,86,1658,410400,0.000250115059316,3.41060513165e-12,0,0,0
29,1.57512401152,4.54804658725e-09,0.00212873297278,5153.70760536,1.77424172692,0.962008887074,-1.16562464986,-7.95211695188e-09,1.65364030933e-10,-3.08267772198e-06,1.0758638382e-05,175.75,-61.21875,6.33299350738e-08,-2.04890966415e-08,417600,90,1658,417600,0.000250139273703,3.41060513165e-12,0,0,0
29,2.62473912457,4.39232581514e-09,0.00212836265564,5153.70982361,1.77418499788,0.962010055946,-1.16508113044,-7.90211486909e-09,1.18576367753e-10,-2.94670462608e-06,1.05574727058e-05,176.9375,-51.75,1.86264514923e-09,2.60770320892e-08,424800,91,1658,424800,0.00025016348809,3.41060513165e-12,0,0,0
30,1.28098508114,4.62769276198e-09,0.0116817567032,5155.43807602,0.585884036696,0.957192163467,1.58153537288,-8.35391940285e-09,-1.53577825704e-11,-3.44589352608e-06,5.78723847866e-06,267.03125,-62.375,-1.24797224999e-07,-2.51457095146e-07,345600,95,1658,345600,6.66095875204e-05,-5.34328137292e-12,0,0,0
30,2.32996263694,4.46268588878e-09,0.0116813383065,5155.44092751,0.585825733559,0.957193344042,1.58165988038,-8.01497671309e-09,-7.6431755118e-11,-2.94111669064e-06,5.0850212574e-06,276,-56.15625,1.52736902237e-07,-3.53902578354e-08,352800,96,1658,352800,6.65709376335e-05,-5.34328137292e-12,0,0,0
30,-2.90412310123,4.52483117641e-09,0.0116819359828,5155.43988037,0.585767995108,0.957192808614,1.58166162418,-8.00819055513e-09,-5.85738679781e-11,-2.77906656265e-06,4.96953725815e-06,281.0625,-55.90625,1.37835741043e-07,1.30385160446e-08,360000,98,1658,360000,6.65322877467e-05,-5.34328137292e-12,0,0,0
30,-1.85734981919,4.64590780642e-09,0.0116821284173,5155.43966675,0.585710862305,0.957191395435,1.58165902457,-8.19998441941e-09,-1.70007081477e-10,-2.75485217571e-06,4.85219061375e-06,283.40625,-55.0625,2.10478901863e-07,2.79396772385e-07,367184,5,1658,367184,6.64824619889e-05,-5.68434188608e-12,0,0,0
30,-1.8550188538,4.64555064869e-09,0.011682130862,5155.43964577,0.585710733569,0.957191414453,1.5816594576,-8.19998441941e-09,-1.69649923743e-10,-2.75485217571e-06,4.85219061375e-06,283.40625,-55.0625,2.10478901863e-07,2.79396772385e-07,367200,100,1658,367200,6.64941035211e-05,-5.34328137292e-12,0,0,0
30,-0.810649269059,4.91627621121e-09,0.0116817756789,5155.43795013,0.585649832289,0.957188551522,1.58173188228,-8.61464454881e-09,-1.06075847056e-10,-2.96719372273e-06,5.07943332195e-06,278.5,-59.40625,-1.63912773132e-07,7.264316082e-08,374368,107,1658,374368,6.64303079248e-05,-6.13908923697e-12,0,0,0
30,-0.80831778872,4.91627621121e-09,0.0116818002425,5155.43795776,0.585649690386,0.957188547134,1.58173169795,-8.61464454881e-09,-1.06075847056e-10,-2.96719372273e-06,5.07943332195e-06,278.5,-59.40625,-1.63912773132e-07,7.264316082e-08,374384,6,1658,374384,6.64414837956e-05,-5.68434188608e-12,0,0,0
30,0.585499728117,4.610192033e-09,0.00101664313115,5153.58214951,0.674553297944,0.965858316081,0.944265302909,-8.29855995405e-09,-1.58578033983e-10,-3.54461371899e-06,5.58234751225e-06,272,-69.4375,3.91155481338e-08,4.842877388e-08,374400,75,1658,374400,2.42292881012e-05,1.81898940355e-12,0,0,0
30,0.236124201692,4.94949188049e-09,0.0116819157265,5155.43819427,0.585587801637,0.957187824452,1.5817332662,-8.63428822419e-09,-1.07147320259e-10,-2.97464430332e-06,5.27128577232e-06,276.96875,-59.78125,-1.26659870148e-07,1.67638063431e-08,381552,35,1658,381552,6.63744285703e-05,-6.59383658785e-12,0,0,0
30,0.238453970416,4.94949188049e-09,0.0116819285322,5155.4382019,0.585587658271,0.957187827378,1.58173480519,-8.63428822419e-09,-1.07147320259e-10,-2.97464430332e-06,5.27128577232e-06,276.96875,-59.78125,-1.26659870148e-07,1.67638063431e-08,381568,112,1658,381568,6.63856044412e-05,-6.13908923697e-12,0,0,0
30,1.28528192755,4.9255623123e-09,0.0116813009372,5155.43656158,0.58552524726,0.957188191644,1.58168272823,-8.41535053313e-09,2.03579908492e-11,-2.96533107758e-06,5.26569783688e-06,277,-53.625,-1.89989805222e-07,-2.73808836937e-07,388752,38,1658,388752,6.6326931119e-05,-6.59383658785e-12,0,0,0
30,2.3319273798,4.74269755239e-09,0.0116807521554,5155.43959808,0.585466427712,0.957189537529,1.58181112709,-8.11498087867e-09,-1.75007289756e-11,-2.49594449997e-06,4.68082726002e-06,285.53125,-45.53125,1.04308128357e-07,-1.30385160446e-07,395936,114,1658,395936,6.62691891193e-05,-7.04858393874e-12,0,0,0
30,2.34125191577,4.74305471012e-09,0.0116807422601,5155.43957901,0.585465909839,0.957189527289,1.58181201947,-8.11498087867e-09,-1.75007289756e-11,-2.49594449997e-06,4.68082726002e-06,285.5625,-45.53125,1.04308128357e-07,-1.30385160446e-07,396000,39,1658,396000,6.62785023451e-05,-6.59383658785e-12,0,0,0
30,-2.89517650429,4.74912639161e-09,0.011681155418,5155.43900108,0.585406668972,0.957189774522,1.58182787311,-8.15033949435e-09,1.3107688845e-10,-2.37859785557e-06,4.3660402298e-06,289.6875,-43.03125,2.06753611565e-07,3.91155481338e-08,403184,40,1658,403184,6.62063248456e-05,-7.50333128963e-12,0,0,0
30,-2.89284454119,4.74912639161e-09,0.0116811364424,5155.4390049,0.58540654755,0.957189775985,1.5818272148,-8.15033949435e-09,1.3107688845e-10,-2.37859785557e-06,4.3660402298e-06,289.6875,-43.03125,2.06753611565e-07,3.91155481338e-08,403200,119,1658,403200,6.6218432039e-05,-7.04858393874e-12,0,0,0
30,-1.84608019759,4.72805408529e-09,0.0116815329529,5155.43836021,0.585348213691,0.957190216323,1.58183573922,-8.27641617453e-09,8.14319633967e-11,-1.84029340744e-06,4.2375177145e-06,292.59375,-40.78125,1.95577740669e-07,2.55182385445e-07,410384,41,1658,410384,6.61527737975e-05,-7.50333128963e-12,0,0,0
30,-0.794689346298,4.83377277461e-09,0.0116812663619,5155.43725586,0.585286738948,0.957189468772,1.58188148614,-8.61071581373e-09,1.23219418298e-10,-2.20537185669e-06,4.75160777569e-06,289.90625,-44.375,-1.35973095894e-07,1.19209289551e-07,417600,42,1658,417600,6.60987570882e-05,-7.50333128963e-12,0,0,0
30,0.254411555434,4.77019869792e-09,0.0116814092035,5155.43749046,0.585225457309,0.957190043699,1.58188581491,-8.59321508476e-09,-1.53577825704e-11,-2.40653753281e-06,4.68827784061e-06,288.46875,-45.09375,-1.95577740669e-07,-6.89178705216e-08,424800,109,1658,424800,6.60452060401e-05,-7.50333128963e-12,0,0,0
31,-1.95102082661,4.16410195214e-09,0.00774710730184,5153.75648308,-0.346684911401,0.980540122426,-0.952255685386,-8.09176547989e-09,2.82154612174e-11,1.3429671526e-06,4.68268990517e-06,302.75,24.40625,-5.40167093277e-08,1.09896063805e-07,345600,78,1658,345600,0.00015774788335,5.22959453519e-12,0,0,0
31,-0.900926271424,4.20517531907e-09,0.00774747657124,5153.75609398,-0.346743808483,0.98054021459,-0.952221491139,-8.16462542019e-09,6.14311310154e-11,1.26101076603e-06,4.98071312904e-06,296.625,23.3125,-6.51925802231e-08,3.72529029846e-09,352800,79,1658,352800,0.000157785601914,5.22959453519e-12,0,0,0
31,0.149306987418,4.17517398432e-09,0.0077487307135,5153.75889969,-0.346802377871,0.980540420861,-0.952328001815,-8.17248313467e-09,1.14290478123e-11,1.15856528282e-06,5.56744635105e-06,285.34375,22.53125,-4.09781932831e-08,-5.96046447754e-08,360000,82,1658,360000,0.00015782378614,5.22959453519e-12,0,0,0
31,1.19948992627,4.22696178421e-09,0.00774784572423,5153.75707436,-0.346861011628,0.980541086489,-0.952383459577,-8.05533553706e-09,2.75011455331e-11,1.31502747536e-06,5.46500086784e-06,281.15625,28.875,6.89178705216e-08,-1.08033418655e-07,367200,93,1658,367200,0.000157861970365,5.22959453519e-12,0,0,0
31,2.24710321147,4.26732060818e-09,0.00774767412804,5153.7597332,-0.346918918314,0.980541303001,-0.952203191496,-8.05283543292e-09,5.53594488004e-11,2.16253101826e-06,5.38304448128e-06,282.09375,38.875,1.47148966789e-07,-5.40167093277e-08,374384,1,1658,374384,0.000157899223268,5.22959453519e-12,0,0,0
31,2.24943643561,4.26696345044e-09,0.00774767366238,5153.7597332,-0.346919011941,0.980541323482,-0.952202834544,-8.05283543292e-09,5.50022910662e-11,2.16439366341e-06,5.38304448128e-06,282.09375,38.875,1.47148966789e-07,-5.40167093277e-08,374400,99,1658,374400,0.000157899688929,5.22959453519e-12,0,0,0
31,-2.98590020869,4.30375069706e-09,0.00774861942045,5153.7578125,-0.346977686659,0.98054250552,-0.952257203895,-8.00176187693e-09,2.32509684962e-10,2.2891908884e-06,5.17442822456e-06,289.15625,41.84375,0,1.19209289551e-07,381584,2,1658,381584,0.000157937407494,5.22959453519e-12,0,0,0
31,-1.93345984535,4.2623203999e-09,0.00774849450681,5153.75779152,-0.347035498256,0.980544031343,-0.952236431921,-8.0453351205e-09,2.41795786051e-10,2.26125121117e-06,5.50039112568e-06,287.625,39.15625,-9.31322574615e-08,1.00582838059e-07,388800,26,1658,388800,0.000157975591719,5.22959453519e-12,0,0,0
31,-0.883402348797,4.21767568312e-09,0.00774874805939,5153.75684738,-0.347094178826,0.980545659571,-0.952165446747,-8.13033866124e-09,2.85011871889e-10,1.65402889252e-06,5.74998557568e-06,282.5625,35.71875,-8.94069671631e-08,-2.04890966415e-08,396000,27,1658,396000,0.000158013310283,5.22959453519e-12,0,0,0
31,0.166836789513,4.06588364609e-09,0.00775045831688,5153.76049805,-0.347152479037,0.980547450183,-0.952278809732,-8.14498212834e-09,2.27866634417e-10,1.62795186043e-06,6.0498714447e-06,269.25,31.9375,-4.842877388e-08,-8.19563865662e-08,403200,28,1658,403200,0.000158051494509,5.22959453519e-12,0,0,0
31,1.21705457068,4.00730977768e-09,0.00774940475822,5153.75809097,-0.347210826062,0.980549843517,-0.952371201786,-7.9899756717e-09,2.43938732456e-10,1.99116766453e-06,6.42985105515e-06,262.21875,38,1.11758708954e-07,-1.32247805595e-07,410400,32,1658,410400,0.000158089678735,5.22959453519e-12,0,0,0
31,2.26696969312,3.92659212975e-09,0.00774908519816,5153.76120377,-0.34726735029,0.980551695571,-0.952162259049,-7.88104256277e-09,1.74292974288e-10,2.71014869213e-06,6.49318099022e-06,261.46875,49.84375,5.58793544769e-08,9.31322574616e-09,417600,33,1658,417600,0.000158127397299,5.22959453519e-12,0,0,0
31,-2.96602263374,4.04909723258e-09,0.00775067147333,5153.75810051,-0.347324032514,0.980552905404,-0.952230783594,-7.89140013706e-09,1.61435295857e-10,2.94297933579e-06,6.22682273388e-06,271.625,56.71875,8.19563865662e-08,1.67638063431e-08,424800,34,1658,424800,0.000158165581524,5.22959453519e-12,0,0,0
32,-1.20009346921,4.94413443519e-09,0.0121708514635,5153.54348183,-2.36764206262,0.953691201547,-0.709406693591,-8.35820568312e-09,-1.88936435941e-10,9.08970832825e-07,8.31671059132e-06,216.6875,18.71875,-6.89178705216e-08,-2.12341547012e-07,345600,87,1658,345600,-0.000348185189068,-6.13908923697e-12,0,0,0
32,-0.149930368996,5.03556689443e-09,0.0121698117582,5153.54043198,-2.3677023641,0.953689994639,-0.709304535095,-8.38856370306e-09,-1.76793078427e-10,8.75443220139e-07,7.81007111072e-06,228.71875,18.1875,2.79396772385e-08,-1.56462192535e-07,352800,88,1658,352800,-0.000348229892552,-6.13908923697e-12,0,0,0
32,0.900297608712,4.95056351468e-09,0.0121710608946,5153.54298782,-2.36776260122,0.953689172479,-0.709267448659,-8.27391577474e-09,-1.8393622736e-10,5.38304448128e-07,7.36862421036e-06,235.65625,12.0625,2.10478901863e-07,-1.49011611938e-07,360000,89,1658,360000,-0.000348274130374,-6.13908923697e-12,0,0,0
32,1.95054198427,4.82127225391e-09,0.012171069975,5153.54343224,-2.36782039672,0.953688088457,-0.709249027595,-8.06926468869e-09,-3.07869966877e-10,5.96046447754e-07,7.30901956558e-06,235.375,13.625,1.210719347e-07,1.04308128357e-07,367200,90,1658,367200,-0.000348318368197,-6.13908923697e-12,0,0,0
32,3.0007853548,4.71733935326e-09,0.0121709479717,5153.54385948,-2.36787894417,0.953686258346,-0.709229986253,-8.02890586473e-09,-2.07508643568e-10,7.45058059692e-07,7.1544200182e-06,233.0625,14.28125,-1.86264514923e-09,1.84401869774e-07,374400,91,1658,374400,-0.000348362606019,-6.13908923697e-12,0,0,0
32,-2.23215781655,4.69019536546e-09,0.0121716345893,5153.54250145,-2.36793684354,0.953684505771,-0.70921013738,-8.10319467344e-09,-1.94293807403e-10,1.13248825073e-06,7.65919685364e-06,229.25,17.8125,-1.58324837685e-07,1.6950070858e-07,381600,92,1658,381600,-0.000348406843841,-6.13908923697e-12,0,0,0
32,-1.18196523122,4.75376944215e-09,0.0121716575231,5153.54088783,-2.36799665202,0.953682829266,-0.709139352626,-8.27605901679e-09,-1.07147320259e-10,5.8114528656e-07,7.72997736931e-06,229.8125,11.65625,-1.52736902237e-07,-5.96046447754e-08,388800,93,1658,388800,-0.000348451081663,-6.13908923697e-12,0,0,0
32,-0.131757051181,4.83734435195e-09,0.0121710790554,5153.53919601,-2.36805536623,0.953681280036,-0.70908338138,-8.34677624816e-09,-3.07155651409e-10,4.97326254845e-07,7.42822885513e-06,236.5625,11.375,4.47034835815e-08,-2.30967998505e-07,396000,94,1658,396000,-0.000348495319486,-6.13908923697e-12,0,0,0
32,0.918460469588,4.87413159857e-09,0.0121722911717,5153.54177094,-2.36811540439,0.953679068104,-0.709036034037,-8.30784605514e-09,-3.48228790841e-10,5.02914190292e-08,6.66081905365e-06,244.71875,6.65625,2.1792948246e-07,-1.17346644402e-07,403200,172,1658,403200,-0.000348539091647,-6.13908923697e-12,0,0,0
32,1.9663366558,4.84377319117e-09,0.0121724486817,5153.54302788,-2.36817355246,0.953676728898,-0.708983091032,-8.13391023858e-09,-4.60733477113e-10,6.42612576485e-07,6.51925802231e-06,246.21875,11.1875,1.15483999252e-07,9.87201929092e-08,410384,0,1658,410384,-0.000348582398146,-6.13908923697e-12,0,0,0
32,1.96867061871,4.84341603343e-09,0.0121724479832,5153.54303551,-2.36817368412,0.953676730361,-0.708983162715,-8.13355308085e-09,-4.60733477113e-10,6.40749931335e-07,6.51925802231e-06,246.21875,11.1875,1.15483999252e-07,9.87201929092e-08,410400,173,1658,410400,-0.000348583329469,-6.13908923697e-12,0,0,0
32,3.01659818554,4.84770192624e-09,0.012172498391,5153.54297638,-2.36823268068,0.953673912781,-0.708981070742,-8.08462247126e-09,-3.36085427878e-10,6.46337866783e-07,6.65336847305e-06,246.125,11.875,-2.79396772385e-08,1.9371509552e-07,417584,1,1658,417584,-0.000348626635969,-6.13908923697e-12,0,0,0
32,-2.21401473725,4.91877631535e-09,0.0121731820982,5153.54158592,-2.36829117254,0.953671065942,-0.708955810535,-8.19605568433e-09,-3.22156276245e-10,8.06525349617e-07,6.96256756782e-06,241.53125,14.875,-2.34693288803e-07,1.75088644028e-07,424800,3,1658,424800,-0.000348670873791,-6.13908923697e-12,0,0,0
